job_id,title,company,location,remote_type,industry,company_size,experience_level,salary_min,salary_max,required_skills,education_required,description,posted_date,applications,days_to_fill
JOB06344,Software Engineer,PolicyData Corp,"Charlotte, NC",remote,government,large,senior,143000,172000,TypeScript|REST APIs|Git|Docker|Kubernetes|PostgreSQL,phd,"We are seeking a senior Software Engineer to join our government team at PolicyData Corp. You will work with TypeScript, REST APIs, and Git to drive next-generation ML systems. We deeply believe in diversity and inclusion at every level of the organization.",2025-05-16,140,69
JOB09581,Product Manager,Edu-Pulse Systems,"San Jose, CA",hybrid,education,startup,director,184000,217000,SQL|A/B Testing|Agile|Figma|Roadmapping|Data Analysis|Product Strategy,master,"Edu-Pulse Systems is looking for a passionate Product Manager with expertise in SQL, A/B Testing, and Agile. The ideal candidate will have director-level experience in the education space. You will own the design and delivery of customer personalization engines end to end.",2025-05-16,29,101
JOB11141,Software Engineer,Atlas Education Corp,"Oakland, CA",hybrid,education,startup,senior,112000,146000,SQL|Redis|Go|Java|Rust|TypeScript,master,"Join Atlas Education Corp as a senior Software Engineer and help us build user-facing features using SQL, Redis, and Go. We value fast iteration and experimentation and foster an inclusive environment where everyone can thrive.",2025-05-16,22,51
JOB13214,Software Engineer,Clarity Content Systems,"Philadelphia, PA",remote,media,large,senior,159000,192000,Java|REST APIs|Redis|Kubernetes|Python|Docker|Git,master,"We are seeking a senior Software Engineer to join our media team at Clarity Content Systems. You will work with Java, REST APIs, and Redis to drive intelligent automation workflows. We deeply believe in fast iteration and experimentation at every level of the organization.",2025-05-16,169,30
JOB00832,Product Manager,AcademIQ Analytics,"Raleigh, NC",onsite,education,enterprise,senior,130000,156000,User Research|Figma|Product Strategy|SQL|Data Analysis|Agile,master,"Join AcademIQ Analytics as a senior Product Manager and help us build enterprise data platforms using User Research, Figma, and Product Strategy. We value technical excellence and foster an inclusive environment where everyone can thrive.",2025-05-16,244,37
JOB10383,DevOps Engineer,Vistas Content Tech,"Chicago, IL",onsite,media,startup,lead,119000,147000,CI/CD|Kubernetes|Docker|Prometheus|GCP|Grafana|Linux|Python,bachelor,"We are seeking a lead DevOps Engineer to join our media team at Vistas Content Tech. You will work with CI/CD, Kubernetes, and Docker to drive scalable data pipelines. We champion diversity and inclusion as a core part of how we operate.",2025-05-16,27,81
JOB13097,Data Analyst,Compass Retail Data,"Madison, WI",remote,retail,small,mid,104000,130000,dbt|Tableau|Looker|Statistics,bachelor,"Compass Retail Data is looking for a passionate Data Analyst with expertise in dbt, Tableau, and Looker. The ideal candidate will have mid-level experience in the retail space. You will own the design and delivery of product analytics infrastructure end to end.",2025-05-16,51,46
JOB03591,ML Engineer,Apex Commerce Solutions,"Minneapolis, MN",remote,retail,small,senior,195000,229000,Airflow|Python|Kubernetes|Docker|MLflow|CI/CD,master,"We are seeking a senior ML Engineer to join our retail team at Apex Commerce Solutions. You will work with Airflow, Python, and Kubernetes to drive next-generation ML systems. Our team is built on impact at scale — you will feel it on day one.",2025-05-16,36,72
JOB01167,Data Engineer,Radiant Broadcasting AI,"Boston, MA",hybrid,media,large,entry,73000,98000,Snowflake|Python,master,We are seeking a entry Data Engineer to join our media team at Radiant Broadcasting AI. You will work with Snowflake and Python to drive scalable data pipelines. We champion collaboration and transparency as a core part of how we operate.,2025-05-16,156,42
JOB04492,DevOps Engineer,Pinnacle Financial,"Hartford, CT",onsite,finance,small,senior,169000,211000,GCP|Terraform|Python|Ansible|Kubernetes|Prometheus|Docker|Jenkins,master,"Pinnacle Financial is looking for a passionate DevOps Engineer with expertise in GCP, Terraform, and Python. The ideal candidate will have senior-level experience in the finance space. You will own the design and delivery of intelligent automation workflows end to end.",2025-05-17,42,82
JOB06002,DevOps Engineer,Turing Learning Systems,"Cleveland, OH",remote,education,large,mid,130000,173000,Terraform|Python|Docker|Grafana|CI/CD,master,"We are seeking a mid DevOps Engineer to join our education team at Turing Learning Systems. You will work with Terraform, Python, and Docker to drive user-facing features. Our team is built on ownership and autonomy — you will feel it on day one.",2025-05-17,129,30
JOB03943,Backend Engineer,Circadian Tech,"Columbus, OH",hybrid,tech,medium,senior,147000,176000,Docker|Java|Kafka|AWS|Python|gRPC|Kubernetes,phd,"As a senior Backend Engineer at Circadian Tech, you will leverage Docker, Java, and Kafka to deliver impactful solutions in the tech industry. Your work will directly shape our approach to cloud infrastructure across a global user base. Our team is built on fast iteration and experimentation — you will feel it on day one.",2025-05-17,95,86
JOB10513,DevOps Engineer,Sterling Data Finance,"Richmond, VA",hybrid,finance,small,entry,85000,98000,Terraform|Jenkins|Kubernetes|Ansible,bachelor,"We are seeking a entry DevOps Engineer to join our finance team at Sterling Data Finance. You will work with Terraform, Jenkins, and Kubernetes to drive cloud infrastructure. Our team is built on impact at scale — you will feel it on day one.",2025-05-17,46,35
JOB14168,Backend Engineer,Nimbus Commerce AI,"Boise, ID",remote,retail,large,senior,204000,237000,Go|REST APIs|SQL|AWS|Docker|Kubernetes|Redis,master,"Nimbus Commerce AI is looking for a passionate Backend Engineer with expertise in Go, REST APIs, and SQL. The ideal candidate will have senior-level experience in the retail space. Your work will directly shape our approach to enterprise data platforms across a global user base.",2025-05-17,132,47
JOB12965,Research Scientist,Iron Summit AI,"New York, NY",onsite,manufacturing,startup,entry,68000,86000,LaTeX|Deep Learning,bachelor,Join Iron Summit AI as a entry Research Scientist and help us build cloud infrastructure using LaTeX and Deep Learning. We value diversity and inclusion and foster an inclusive environment where everyone can thrive.,2025-05-17,21,17
JOB14919,DevOps Engineer,Helix Health Systems,"Washington, DC",hybrid,healthcare,medium,lead,168000,213000,Linux|Docker|Prometheus|Azure|Ansible|Jenkins|GCP|AWS|CI/CD,master,"As a lead DevOps Engineer at Helix Health Systems, you will leverage Linux, Docker, and Prometheus to deliver impactful solutions in the healthcare industry. You will own the design and delivery of real-time recommendation systems end to end. Our team is built on technical excellence — you will feel it on day one.",2025-05-17,77,48
JOB13537,Research Scientist,Mosaic Learning Corp,"Raleigh, NC",onsite,education,enterprise,entry,74000,87000,Statistics|LaTeX|Machine Learning|Deep Learning,none,"Join Mosaic Learning Corp as a entry Research Scientist and help us build user-facing features using Statistics, LaTeX, and Machine Learning. We value psychological safety and foster an inclusive environment where everyone can thrive.",2025-05-17,226,37
JOB09163,Data Analyst,Nexus Civic Analytics,"Miami, FL",remote,government,small,director,201000,261000,Power BI|dbt|Excel|Tableau|A/B Testing|SQL|Looker|Google Analytics|Python,none,"As a director Data Analyst at Nexus Civic Analytics, you will leverage Power BI, dbt, and Excel to deliver impactful solutions in the government industry. This role will focus on delivering user-facing features that measurably improves our government outcomes. We champion impact at scale as a core part of how we operate.",2025-05-17,37,70
JOB08205,UX Designer,Apex Clinical AI,"Columbus, OH",onsite,healthcare,medium,mid,131000,175000,Sketch|Wireframing|Design Systems|Usability Testing|HTML/CSS,bachelor,"As a mid UX Designer at Apex Clinical AI, you will leverage Sketch, Wireframing, and Design Systems to deliver impactful solutions in the healthcare industry. This role will focus on delivering real-time recommendation systems that measurably improves our healthcare outcomes. We deeply believe in collaboration and transparency at every level of the organization.",2025-05-17,90,29
JOB13751,UX Designer,Flare Consumer Data,"Orlando, FL",hybrid,retail,large,mid,95000,117000,Adobe XD|Usability Testing|Figma|HTML/CSS|Sketch|User Research,bachelor,"Join Flare Consumer Data as a mid UX Designer and help us build real-time recommendation systems using Adobe XD, Usability Testing, and Figma. We value psychological safety and foster an inclusive environment where everyone can thrive.",2025-05-17,141,31
JOB04643,Data Scientist,PublicData Systems,"Minneapolis, MN",remote,government,small,senior,191000,238000,A/B Testing|scikit-learn|Deep Learning|Jupyter|TensorFlow|SQL|PyTorch,bachelor,"We are seeking a senior Data Scientist to join our government team at PublicData Systems. You will work with A/B Testing, scikit-learn, and Deep Learning to drive next-generation ML systems. We champion data-driven decision making as a core part of how we operate.",2025-05-17,44,88
JOB13733,UX Designer,Orion Civic Solutions,"Dallas, TX",remote,government,medium,entry,58000,76000,Usability Testing|Design Systems|Adobe XD,bachelor,"As a entry UX Designer at Orion Civic Solutions, you will leverage Usability Testing, Design Systems, and Adobe XD to deliver impactful solutions in the government industry. Your work will directly shape our approach to user-facing features across a global user base. We champion collaboration and transparency as a core part of how we operate.",2025-05-17,77,22
JOB11530,DevOps Engineer,ByteForge Inc,"Salt Lake City, UT",hybrid,tech,large,senior,187000,252000,Python|Linux|Grafana|Terraform|Azure|Kubernetes,master,"Join ByteForge Inc as a senior DevOps Engineer and help us build user-facing features using Python, Linux, and Grafana. We value psychological safety and foster an inclusive environment where everyone can thrive.",2025-05-18,132,33
JOB13064,Data Engineer,Ironclad Fintech,"Tampa, FL",hybrid,finance,enterprise,entry,118000,140000,AWS|dbt|Terraform,master,"As a entry Data Engineer at Ironclad Fintech, you will leverage AWS, dbt, and Terraform to deliver impactful solutions in the finance industry. You will own the design and delivery of intelligent automation workflows end to end. We deeply believe in ownership and autonomy at every level of the organization.",2025-05-18,239,34
JOB09584,Data Analyst,Blueprint Media Labs,"Louisville, KY",hybrid,media,medium,mid,97000,115000,Looker|Tableau|SQL|Python,master,"Blueprint Media Labs is looking for a passionate Data Analyst with expertise in Looker, Tableau, and SQL. The ideal candidate will have mid-level experience in the media space. This role will focus on delivering cloud infrastructure that measurably improves our media outcomes.",2025-05-18,82,54
JOB07063,Data Scientist,Vital Analytics Inc,"Columbus, OH",hybrid,healthcare,small,mid,130000,170000,Python|TensorFlow|Deep Learning|Tableau|NLP,bachelor,"We are seeking a mid Data Scientist to join our healthcare team at Vital Analytics Inc. You will work with Python, TensorFlow, and Deep Learning to drive scalable data pipelines. Our team is built on technical excellence — you will feel it on day one.",2025-05-18,41,43
JOB05321,Research Scientist,Broadfield Investments,"Raleigh, NC",hybrid,finance,enterprise,director,344000,433000,Statistics|LaTeX|Experimentation|PyTorch|Publication Record|TensorFlow,phd,"We are seeking a director Research Scientist to join our finance team at Broadfield Investments. You will work with Statistics, LaTeX, and Experimentation to drive product analytics infrastructure. We champion collaboration and transparency as a core part of how we operate.",2025-05-18,198,90
JOB14127,Data Scientist,Foundry Analytics Group,"Nashville, TN",onsite,manufacturing,enterprise,senior,196000,262000,A/B Testing|Statistics|NLP|Deep Learning|scikit-learn|SQL,bachelor,"We are seeking a senior Data Scientist to join our manufacturing team at Foundry Analytics Group. You will work with A/B Testing, Statistics, and NLP to drive cloud infrastructure. We deeply believe in data-driven decision making at every level of the organization.",2025-05-18,232,42
JOB02305,Data Scientist,Keystone Public Analytics,"Boise, ID",onsite,government,enterprise,senior,207000,265000,TensorFlow|R|NLP|Deep Learning|PyTorch|Statistics|A/B Testing|Python,bachelor,"As a senior Data Scientist at Keystone Public Analytics, you will leverage TensorFlow, R, and NLP to deliver impactful solutions in the government industry. You will own the design and delivery of user-facing features end to end. Our team is built on data-driven decision making — you will feel it on day one.",2025-05-18,220,85
JOB14207,Data Scientist,GovEdge Solutions,"Denver, CO",hybrid,government,small,entry,66000,85000,NLP|TensorFlow|SQL|Statistics,master,"As a entry Data Scientist at GovEdge Solutions, you will leverage NLP, TensorFlow, and SQL to deliver impactful solutions in the government industry. This role will focus on delivering fraud detection systems that measurably improves our government outcomes. We deeply believe in diversity and inclusion at every level of the organization.",2025-05-18,36,34
JOB07537,DevOps Engineer,Aether Computing,"Louisville, KY",remote,tech,small,entry,100000,122000,CI/CD|GCP|Azure,phd,"Join Aether Computing as a entry DevOps Engineer and help us build user-facing features using CI/CD, GCP, and Azure. We value impact at scale and foster an inclusive environment where everyone can thrive.",2025-05-18,42,15
JOB14147,UX Designer,Atlas Investment Group,"Minneapolis, MN",hybrid,finance,startup,entry,77000,91000,User Research|Adobe XD|Prototyping,bachelor,"Atlas Investment Group is looking for a passionate UX Designer with expertise in User Research, Adobe XD, and Prototyping. The ideal candidate will have entry-level experience in the finance space. Your work will directly shape our approach to next-generation ML systems across a global user base.",2025-05-18,28,34
JOB00991,UX Designer,Vertex Medical Tech,"Providence, RI",remote,healthcare,enterprise,mid,171000,218000,Usability Testing|Prototyping|User Research|Figma|Wireframing,master,"Vertex Medical Tech is looking for a passionate UX Designer with expertise in Usability Testing, Prototyping, and User Research. The ideal candidate will have mid-level experience in the healthcare space. This role will focus on delivering intelligent automation workflows that measurably improves our healthcare outcomes.",2025-05-18,204,22
JOB01510,Data Engineer,Catalyst Industrial Tech,"New Orleans, LA",onsite,manufacturing,small,mid,93000,122000,BigQuery|SQL|Azure|Python|Airflow,bachelor,"As a mid Data Engineer at Catalyst Industrial Tech, you will leverage BigQuery, SQL, and Azure to deliver impactful solutions in the manufacturing industry. Your work will directly shape our approach to cloud infrastructure across a global user base. Our team is built on impact at scale — you will feel it on day one.",2025-05-18,56,26
JOB08654,Data Scientist,Enlighten Analytics,"St. Louis, MO",hybrid,education,large,lead,183000,225000,Tableau|Jupyter|Spark|R|Machine Learning|PyTorch|SQL|scikit-learn|Deep Learning,master,"Join Enlighten Analytics as a lead Data Scientist and help us build cloud infrastructure using Tableau, Jupyter, and Spark. We value data-driven decision making and foster an inclusive environment where everyone can thrive.",2025-05-18,131,118
JOB01733,Research Scientist,Pinnacle Software,"Madison, WI",remote,tech,medium,senior,218000,267000,PyTorch|Publication Record|Machine Learning|Statistics|Deep Learning|TensorFlow|Experimentation,bachelor,"Join Pinnacle Software as a senior Research Scientist and help us build enterprise data platforms using PyTorch, Publication Record, and Machine Learning. We value ownership and autonomy and foster an inclusive environment where everyone can thrive.",2025-05-18,86,90
JOB06411,Product Manager,Spectrum Content Corp,"Austin, TX",onsite,media,large,director,219000,286000,Agile|User Research|SQL|Figma|A/B Testing|Stakeholder Management|Data Analysis|JIRA,phd,"We are seeking a director Product Manager to join our media team at Spectrum Content Corp. You will work with Agile, User Research, and SQL to drive intelligent automation workflows. We deeply believe in customer obsession at every level of the organization.",2025-05-18,159,155
JOB13292,Data Scientist,Sterling Data Finance,"New York, NY",remote,finance,large,entry,112000,142000,Spark|SQL|Python|Statistics,bachelor,"We are seeking a entry Data Scientist to join our finance team at Sterling Data Finance. You will work with Spark, SQL, and Python to drive customer personalization engines. We champion fast iteration and experimentation as a core part of how we operate.",2025-05-18,133,34
JOB00070,Data Analyst,OpenMind Technologies,"Albuquerque, NM",onsite,education,startup,entry,42000,55000,Tableau|Python|Statistics,master,"Join OpenMind Technologies as a entry Data Analyst and help us build scalable data pipelines using Tableau, Python, and Statistics. We value psychological safety and foster an inclusive environment where everyone can thrive.",2025-05-18,33,21
JOB03538,UX Designer,ZenHealth Solutions,"Pittsburgh, PA",remote,healthcare,large,director,278000,338000,HTML/CSS|User Research|Sketch|Figma|Adobe XD|Wireframing|Prototyping|Usability Testing,none,"ZenHealth Solutions is looking for a passionate UX Designer with expertise in HTML/CSS, User Research, and Sketch. The ideal candidate will have director-level experience in the healthcare space. Your work will directly shape our approach to enterprise data platforms across a global user base.",2025-05-19,154,74
JOB08980,Backend Engineer,Precision Data Systems,"Albuquerque, NM",remote,manufacturing,small,mid,102000,131000,Kafka|Java|Python|SQL|gRPC,phd,"Precision Data Systems is looking for a passionate Backend Engineer with expertise in Kafka, Java, and Python. The ideal candidate will have mid-level experience in the manufacturing space. Your work will directly shape our approach to next-generation ML systems across a global user base.",2025-05-19,44,33
JOB06396,UX Designer,Catalyst Retail Analytics,"Kansas City, MO",hybrid,retail,startup,entry,57000,74000,Figma|Prototyping|Sketch,phd,"Join Catalyst Retail Analytics as a entry UX Designer and help us build cloud infrastructure using Figma, Prototyping, and Sketch. We value data-driven decision making and foster an inclusive environment where everyone can thrive.",2025-05-19,15,21
JOB00222,Data Analyst,TerraBytes Inc,"Charlotte, NC",remote,tech,large,director,310000,404000,Google Analytics|dbt|Excel|Power BI|A/B Testing|Statistics|SQL|Python|Tableau|Looker,master,"We are seeking a director Data Analyst to join our tech team at TerraBytes Inc. You will work with Google Analytics, dbt, and Excel to drive real-time recommendation systems. Our team is built on ownership and autonomy — you will feel it on day one.",2025-05-19,136,106
JOB13750,Product Manager,Canvas Content Solutions,"Washington, DC",hybrid,media,small,mid,81000,106000,Product Strategy|Agile|JIRA|SQL|Data Analysis|Figma,bachelor,"Canvas Content Solutions is looking for a passionate Product Manager with expertise in Product Strategy, Agile, and JIRA. The ideal candidate will have mid-level experience in the media space. You will own the design and delivery of scalable data pipelines end to end.",2025-05-19,41,36
JOB10508,Product Manager,Compass Retail Data,"Dallas, TX",onsite,retail,large,mid,99000,122000,SQL|User Research|JIRA|Figma,master,"Join Compass Retail Data as a mid Product Manager and help us build scalable data pipelines using SQL, User Research, and JIRA. We value fast iteration and experimentation and foster an inclusive environment where everyone can thrive.",2025-05-19,134,51
JOB09697,Software Engineer,Infrastructure Analytics Group,"Omaha, NE",onsite,government,enterprise,director,271000,344000,REST APIs|Redis|Python|Docker|PostgreSQL|TypeScript|Java,master,"Join Infrastructure Analytics Group as a director Software Engineer and help us build real-time recommendation systems using REST APIs, Redis, and Python. We value collaboration and transparency and foster an inclusive environment where everyone can thrive.",2025-05-19,204,137
JOB11489,DevOps Engineer,Radiant Health AI,"Dallas, TX",hybrid,healthcare,startup,lead,160000,207000,Prometheus|Jenkins|Linux|AWS|Docker|Grafana|Ansible|Kubernetes,phd,"Join Radiant Health AI as a lead DevOps Engineer and help us build fraud detection systems using Prometheus, Jenkins, and Linux. We value ownership and autonomy and foster an inclusive environment where everyone can thrive.",2025-05-19,20,102
JOB08800,DevOps Engineer,Frame Media Tech,"Madison, WI",hybrid,media,large,senior,153000,194000,CI/CD|Ansible|Grafana|GCP|Prometheus|Jenkins|Azure,phd,"We are seeking a senior DevOps Engineer to join our media team at Frame Media Tech. You will work with CI/CD, Ansible, and Grafana to drive real-time recommendation systems. We deeply believe in technical excellence at every level of the organization.",2025-05-19,137,37
JOB13258,Data Engineer,Urban Commerce Labs,"Oakland, CA",remote,retail,small,mid,89000,110000,Airflow|BigQuery|Azure|PostgreSQL,master,"Join Urban Commerce Labs as a mid Data Engineer and help us build high-availability microservices using Airflow, BigQuery, and Azure. We value diversity and inclusion and foster an inclusive environment where everyone can thrive.",2025-05-19,35,26
JOB13887,UX Designer,Pinnacle Financial,"St. Louis, MO",remote,finance,startup,entry,91000,108000,HTML/CSS|Design Systems,bachelor,"As a entry UX Designer at Pinnacle Financial, you will leverage HTML/CSS and Design Systems to deliver impactful solutions in the finance industry. This role will focus on delivering user-facing features that measurably improves our finance outcomes. We deeply believe in ownership and autonomy at every level of the organization.",2025-05-19,34,35
JOB06844,ML Engineer,Acme Financial AI,"San Francisco, CA",onsite,finance,large,senior,220000,270000,Feature Stores|AWS SageMaker|Airflow|MLflow|Kubernetes|TensorFlow|Python|Spark,master,"Acme Financial AI is looking for a passionate ML Engineer with expertise in Feature Stores, AWS SageMaker, and Airflow. The ideal candidate will have senior-level experience in the finance space. You will own the design and delivery of user-facing features end to end.",2025-05-19,150,48
JOB06320,Data Analyst,Strata Media Solutions,"Seattle, WA",remote,media,large,mid,106000,142000,Google Analytics|A/B Testing|Tableau|SQL,bachelor,"We are seeking a mid Data Analyst to join our media team at Strata Media Solutions. You will work with Google Analytics, A/B Testing, and Tableau to drive real-time recommendation systems. Our team is built on ownership and autonomy — you will feel it on day one.",2025-05-19,149,27
JOB02405,Research Scientist,Acme Financial AI,"Oakland, CA",onsite,finance,large,director,402000,481000,Python|Statistics|PyTorch|LaTeX|Experimentation|Publication Record|TensorFlow,master,"We are seeking a director Research Scientist to join our finance team at Acme Financial AI. You will work with Python, Statistics, and PyTorch to drive fraud detection systems. Our team is built on ownership and autonomy — you will feel it on day one.",2025-05-20,138,175
JOB04190,Product Manager,Vanguard Analytics,"San Jose, CA",onsite,finance,enterprise,senior,233000,277000,Data Analysis|A/B Testing|Product Strategy|SQL|User Research|Agile,bachelor,"Join Vanguard Analytics as a senior Product Manager and help us build user-facing features using Data Analysis, A/B Testing, and Product Strategy. We value collaboration and transparency and foster an inclusive environment where everyone can thrive.",2025-05-20,202,63
JOB14707,UX Designer,Genome Insight,"Chicago, IL",hybrid,healthcare,medium,director,280000,358000,Sketch|Adobe XD|HTML/CSS|Usability Testing|Design Systems|Wireframing,bachelor,"We are seeking a director UX Designer to join our healthcare team at Genome Insight. You will work with Sketch, Adobe XD, and HTML/CSS to drive scalable data pipelines. Our team is built on continuous learning — you will feel it on day one.",2025-05-20,83,68
JOB04925,Data Scientist,Ironclad Fintech,"Buffalo, NY",remote,finance,large,entry,115000,136000,Statistics|Machine Learning|TensorFlow|SQL,bachelor,"Ironclad Fintech is looking for a passionate Data Scientist with expertise in Statistics, Machine Learning, and TensorFlow. The ideal candidate will have entry-level experience in the finance space. Your work will directly shape our approach to cloud infrastructure across a global user base.",2025-05-20,142,27
JOB09701,ML Engineer,Atlas Industrial Corp,"Pittsburgh, PA",hybrid,manufacturing,small,mid,124000,153000,Kubernetes|TensorFlow|Spark|Airflow|CI/CD|Docker,master,"We are seeking a mid ML Engineer to join our manufacturing team at Atlas Industrial Corp. You will work with Kubernetes, TensorFlow, and Spark to drive data-driven insights. We deeply believe in ownership and autonomy at every level of the organization.",2025-05-20,34,54
JOB08803,Data Analyst,Mercury Retail AI,"Atlanta, GA",hybrid,retail,medium,lead,165000,215000,Google Analytics|SQL|Looker|Excel|Power BI|Tableau|Statistics|A/B Testing|dbt,phd,"As a lead Data Analyst at Mercury Retail AI, you will leverage Google Analytics, SQL, and Looker to deliver impactful solutions in the retail industry. This role will focus on delivering next-generation ML systems that measurably improves our retail outcomes. We deeply believe in diversity and inclusion at every level of the organization.",2025-05-20,73,73
JOB10292,Data Scientist,SkillBridge AI,"Omaha, NE",hybrid,education,small,entry,84000,98000,PyTorch|Deep Learning,bachelor,"As a entry Data Scientist at SkillBridge AI, you will leverage PyTorch and Deep Learning to deliver impactful solutions in the education industry. Your work will directly shape our approach to user-facing features across a global user base. We deeply believe in ownership and autonomy at every level of the organization.",2025-05-20,33,18
JOB12504,Product Manager,Canvas Content Solutions,"Baltimore, MD",onsite,media,medium,mid,100000,122000,SQL|Roadmapping|Data Analysis|Stakeholder Management,bachelor,"Join Canvas Content Solutions as a mid Product Manager and help us build cloud infrastructure using SQL, Roadmapping, and Data Analysis. We value customer obsession and foster an inclusive environment where everyone can thrive.",2025-05-20,70,31
JOB01820,Data Engineer,Civic Analytics Corp,"Austin, TX",onsite,government,small,senior,114000,149000,SQL|Kafka|dbt|Python|AWS|Redshift,master,"We are seeking a senior Data Engineer to join our government team at Civic Analytics Corp. You will work with SQL, Kafka, and dbt to drive fraud detection systems. We deeply believe in collaboration and transparency at every level of the organization.",2025-05-20,41,37
JOB14569,Backend Engineer,TerraBytes Inc,"Cincinnati, OH",hybrid,tech,medium,director,259000,337000,AWS|Java|SQL|PostgreSQL|REST APIs|Kubernetes|Python,phd,"We are seeking a director Backend Engineer to join our tech team at TerraBytes Inc. You will work with AWS, Java, and SQL to drive high-availability microservices. We champion technical excellence as a core part of how we operate.",2025-05-20,84,141
JOB05506,Software Engineer,Orion Civic Solutions,"Des Moines, IA",remote,government,small,mid,116000,135000,Kubernetes|Docker|TypeScript|PostgreSQL|Redis,bachelor,"Join Orion Civic Solutions as a mid Software Engineer and help us build data-driven insights using Kubernetes, Docker, and TypeScript. We value continuous learning and foster an inclusive environment where everyone can thrive.",2025-05-20,38,23
JOB03204,ML Engineer,Trident Finance,"St. Louis, MO",remote,finance,startup,entry,69000,84000,Python|Docker,none,We are seeking a entry ML Engineer to join our finance team at Trident Finance. You will work with Python and Docker to drive scalable data pipelines. We champion technical excellence as a core part of how we operate.,2025-05-21,19,27
JOB05705,Research Scientist,Vox Content Tech,"Hartford, CT",hybrid,media,large,entry,80000,97000,Publication Record|Deep Learning|PyTorch|TensorFlow,master,"We are seeking a entry Research Scientist to join our media team at Vox Content Tech. You will work with Publication Record, Deep Learning, and PyTorch to drive customer personalization engines. We champion fast iteration and experimentation as a core part of how we operate.",2025-05-21,144,20
JOB13096,Data Scientist,Foundry Analytics Group,"New York, NY",hybrid,manufacturing,medium,entry,80000,103000,Deep Learning|PyTorch|R,master,"Foundry Analytics Group is looking for a passionate Data Scientist with expertise in Deep Learning, PyTorch, and R. The ideal candidate will have entry-level experience in the manufacturing space. You will own the design and delivery of cloud infrastructure end to end.",2025-05-21,93,22
JOB10601,UX Designer,Nexus Civic Analytics,"New York, NY",hybrid,government,startup,entry,55000,63000,HTML/CSS|Sketch|Wireframing,bachelor,"Join Nexus Civic Analytics as a entry UX Designer and help us build real-time recommendation systems using HTML/CSS, Sketch, and Wireframing. We value customer obsession and foster an inclusive environment where everyone can thrive.",2025-05-21,30,29
JOB06636,Data Scientist,Codex Innovations,"Cleveland, OH",hybrid,tech,startup,senior,156000,209000,Statistics|Jupyter|SQL|NLP|R|Machine Learning|scikit-learn|Deep Learning,bachelor,"Codex Innovations is looking for a passionate Data Scientist with expertise in Statistics, Jupyter, and SQL. The ideal candidate will have senior-level experience in the tech space. You will own the design and delivery of scalable data pipelines end to end.",2025-05-21,27,53
JOB07571,Backend Engineer,Genome Insight,"Oakland, CA",onsite,healthcare,medium,mid,131000,160000,Java|SQL|Redis|Docker,master,"We are seeking a mid Backend Engineer to join our healthcare team at Genome Insight. You will work with Java, SQL, and Redis to drive customer personalization engines. Our team is built on data-driven decision making — you will feel it on day one.",2025-05-21,74,23
JOB14597,Backend Engineer,Forge AI Solutions,"Tampa, FL",hybrid,manufacturing,enterprise,entry,81000,101000,PostgreSQL|Docker|SQL,bachelor,"Join Forge AI Solutions as a entry Backend Engineer and help us build enterprise data platforms using PostgreSQL, Docker, and SQL. We value impact at scale and foster an inclusive environment where everyone can thrive.",2025-05-21,224,45
JOB05980,DevOps Engineer,DataGov Systems,"Providence, RI",onsite,government,enterprise,senior,160000,209000,Docker|Linux|Python|Kubernetes|Azure|Ansible,master,"Join DataGov Systems as a senior DevOps Engineer and help us build cloud infrastructure using Docker, Linux, and Python. We value technical excellence and foster an inclusive environment where everyone can thrive.",2025-05-21,188,42
JOB08928,DevOps Engineer,Urban Commerce Labs,"Memphis, TN",onsite,retail,large,entry,63000,80000,Azure|Terraform|GCP|CI/CD,bachelor,"We are seeking a entry DevOps Engineer to join our retail team at Urban Commerce Labs. You will work with Azure, Terraform, and GCP to drive next-generation ML systems. We deeply believe in data-driven decision making at every level of the organization.",2025-05-21,149,15
JOB00079,DevOps Engineer,Aurora Health Data,"New York, NY",hybrid,healthcare,startup,entry,51000,64000,CI/CD|Jenkins|AWS|Prometheus,bachelor,"Join Aurora Health Data as a entry DevOps Engineer and help us build scalable data pipelines using CI/CD, Jenkins, and AWS. We value psychological safety and foster an inclusive environment where everyone can thrive.",2025-05-21,21,40
JOB10255,ML Engineer,MedBridge Analytics,"Buffalo, NY",onsite,healthcare,small,senior,169000,220000,Airflow|MLflow|AWS SageMaker|PyTorch|Kubernetes|TensorFlow|Spark,master,"We are seeking a senior ML Engineer to join our healthcare team at MedBridge Analytics. You will work with Airflow, MLflow, and AWS SageMaker to drive fraud detection systems. We champion collaboration and transparency as a core part of how we operate.",2025-05-21,39,84
JOB00482,ML Engineer,Calibrate Systems,"San Jose, CA",hybrid,manufacturing,medium,mid,140000,179000,Airflow|Feature Stores|TensorFlow|AWS SageMaker,bachelor,"As a mid ML Engineer at Calibrate Systems, you will leverage Airflow, Feature Stores, and TensorFlow to deliver impactful solutions in the manufacturing industry. You will own the design and delivery of intelligent automation workflows end to end. We champion ownership and autonomy as a core part of how we operate.",2025-05-22,78,44
JOB03490,Software Engineer,Eclipse Trading Systems,"Des Moines, IA",hybrid,finance,small,mid,133000,178000,TypeScript|Python|Java|REST APIs|Go|PostgreSQL,bachelor,"We are seeking a mid Software Engineer to join our finance team at Eclipse Trading Systems. You will work with TypeScript, Python, and Java to drive enterprise data platforms. We deeply believe in data-driven decision making at every level of the organization.",2025-05-22,45,20
