job_id,company_id,company_name,posted_date,job_title,role_family,seniority,employment_type,remote_type,city,country,region,industry,company_size,funding_stage,company_type,salary_currency,salary_min_usd,salary_max_usd,salary_mid_usd,bonus_target_pct,equity_offered,experience_min_years,experience_max_years,education_required,visa_sponsorship,ai_focus_area,primary_skill_cluster,cloud_stack,llm_stack,required_skills,skills_count,applications_30d,days_open,is_filled,hiring_urgency,description
JOB024934,COMP0002,Northstar Bio,2025-10-25,AI Engineer,genai-apps,mid,full_time,onsite,"Berlin, Germany",Germany,Europe,healthcare,enterprise,public,provider,USD,148000,193000,167000,0.066,0,3,5,bachelor,0,agents,llm,AWS|Snowflake,OpenAI API|LangChain|Pinecone,Python|LangChain|Snowflake|API Design|Pinecone|Prompt Engineering|Vector Databases|FastAPI|LLM Evaluation|Docker|RAG,11,69,23,1,medium,"Northstar Bio is looking for a mid AI Engineer to improve agents outcomes for customers in healthcare. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, LangChain, Snowflake."
JOB024935,COMP0236,Orbit Commerce,2024-03-29,BI Analyst,analytics,senior,full_time,hybrid,"London, UK",United Kingdom,Europe,retail,enterprise,public,marketplace,USD,145000,188000,164000,0.069,0,5,8,master,1,kpis,analytics,GCP|BigQuery,,SQL|Dashboarding|Tableau|Power BI|Stakeholder Management|Looker|BigQuery|GCP|Excel,9,42,16,0,high,"Orbit Commerce is looking for a senior BI Analyst to improve kpis outcomes for customers in retail. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Dashboarding, Tableau."
JOB024936,COMP0141,Foundry Industrial,2024-02-07,Research Scientist,research,staff,full_time,hybrid,"Austin, TX",United States,North America,manufacturing,medium,late-stage,industrial,USD,173000,243000,203000,0.132,0,8,12,master,0,alignment,research,AWS|Snowflake,Gemini API|RAG|Weaviate,Python|Research Methods|Gemini API|Snowflake|Deep Learning|PyTorch|Scientific Writing|Transformers|Experiment Tracking|RAG|Weaviate|Statistics,12,44,50,1,low,"Join Foundry Industrial as a staff Research Scientist working on alignment problems in manufacturing. You will partner with cross-functional teams to ship production work using Python, Research Methods, Gemini API."
JOB024937,COMP0175,Summit Investments 175,2025-03-23,AI Engineer,genai-apps,senior,full_time,hybrid,"Austin, TX",United States,North America,finance,startup,series-b,asset-manager,USD,175000,232000,209000,0.143,1,5,8,bachelor,1,copilots,llm,AWS,OpenAI API|LangChain|Pinecone,OpenAI API|API Design|FastAPI|AWS|Vector Databases|Docker|Prompt Engineering|LLM Evaluation|Structured Outputs|Python|LangChain,11,67,40,0,medium,"We are hiring a AI Engineer to help scale Summit Investments 175's copilots roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across OpenAI API, API Design, FastAPI."
JOB024938,COMP0212,Vector Systems 212,2025-02-21,ML Engineer,ml-engineering,principal,full_time,hybrid,"Toronto, ON",Canada,North America,software,small,series-a,product,USD,192000,262000,220000,0.118,1,11,16,bachelor,0,recommenders,ml-engineering,Azure|Databricks,,PyTorch|MLflow|Feature Store|Azure|Docker|TensorFlow|Airflow|CI/CD|GCP|Python|Kubernetes|Databricks,12,29,43,1,low,"Join Vector Systems 212 as a principal ML Engineer working on recommenders problems in software. You will partner with cross-functional teams to ship production work using PyTorch, MLflow, Feature Store."
JOB024939,COMP0164,Vector Scholar 164,2025-06-15,AI Product Manager,product,mid,full_time,hybrid,"Toronto, ON",Canada,North America,education,large,late-stage,learning-platform,USD,96000,131000,113000,0.13,0,3,6,master,0,copilots,product,Azure,,User Research|Experiment Design|Product Strategy|Roadmapping|SQL|Prompt Engineering|Stakeholder Management,7,28,20,1,medium,"Join Vector Scholar 164 as a mid AI Product Manager working on copilots problems in education. You will partner with cross-functional teams to ship production work using User Research, Experiment Design, Product Strategy."
JOB024940,COMP0242,Northstar Factory,2025-10-19,LLM Engineer,genai-apps,senior,full_time,remote,"Boston, MA",United States,North America,manufacturing,startup,series-a,industrial,USD,172000,223000,192000,0.083,1,5,8,bachelor,0,guardrails,llm,GCP,OpenAI API|LangChain|Pinecone,Python|Prompt Engineering|OpenAI API|LLM Evaluation|GCP|FastAPI|Pinecone,7,58,31,1,medium,"We are hiring a LLM Engineer to help scale Northstar Factory's guardrails roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Prompt Engineering, OpenAI API."
JOB024941,COMP0142,Helix Public Data,2024-12-21,Data Scientist,modeling,entry,full_time,hybrid,"London, UK",United Kingdom,Europe,public-sector,startup,series-a,research-consortium,USD,61000,79000,69000,0.102,0,0,2,bachelor,0,classification,ml,AWS|Snowflake,,Python|AWS|scikit-learn|SQL|Pandas|Feature Engineering|XGBoost|Experiment Design,8,40,60,1,low,"Join Helix Public Data as a entry Data Scientist working on classification problems in public-sector. You will partner with cross-functional teams to ship production work using Python, AWS, scikit-learn."
JOB024942,COMP0118,Atlas Ops 118,2024-08-14,Data Scientist,modeling,senior,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,cloud,medium,late-stage,security,USD,139000,181000,157000,0.098,1,6,9,master,0,experimentation,ml,AWS,,AWS|Jupyter|SQL|Experiment Design|Pandas|Python|XGBoost|A/B Testing|Statistics|scikit-learn,10,60,28,0,medium,"We are hiring a Data Scientist to help scale Atlas Ops 118's experimentation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across AWS, Jupyter, SQL."
JOB024943,COMP0228,Vector Consumer,2025-12-19,Analytics Engineer,analytics,senior,full_time,remote,"Bangalore, India",India,APAC,retail,small,series-b,consumer,USD,61000,79000,70000,0.075,0,6,9,master,0,elt,analytics,GCP,,BigQuery|SQL|Git|Metrics Layer|Snowflake|dbt|Looker|Python|GCP|Data Modeling,10,26,27,1,medium,"We are hiring a Analytics Engineer to help scale Vector Consumer's elt roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across BigQuery, SQL, Git."
JOB024944,COMP0161,Apex AI 161,2024-07-14,LLM Engineer,genai-apps,mid,full_time,hybrid,"Zurich, Switzerland",Switzerland,Europe,software,medium,series-c,developer-tools,USD,162000,234000,192000,0.09,0,2,6,master,0,evaluation,llm,GCP|BigQuery,Gemini API|RAG|Weaviate,Prompt Engineering|Synthetic Data|Python|Guardrails|RAG|LLM Evaluation|Vector Databases|GCP,8,39,31,1,medium,"Apex AI 161 is looking for a mid LLM Engineer to improve evaluation outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Prompt Engineering, Synthetic Data, Python."
JOB024945,COMP0057,Beacon Industrial,2025-12-15,Applied Scientist,modeling,principal,full_time,onsite,"Melbourne, Australia",Australia,APAC,manufacturing,medium,series-c,automation,USD,176000,241000,211000,0.12,0,10,16,master,0,ranking,ml,Azure,,XGBoost|SQL|scikit-learn|Causal Inference|Azure|Statistics|PyTorch|Experiment Design|Python|Feature Engineering,10,37,46,1,low,"We are hiring a Applied Scientist to help scale Beacon Industrial's ranking roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across XGBoost, SQL, scikit-learn."
JOB024946,COMP0182,Atlas Systems,2025-07-15,Data Scientist,modeling,entry,full_time,remote,"Bangalore, India",India,APAC,software,medium,series-d,developer-tools,USD,42000,55000,50000,0.097,0,0,3,bachelor,0,recommendation,ml,GCP,,Experiment Design|Statistics|Feature Engineering|A/B Testing|Python|Jupyter|SQL|XGBoost|GCP,9,41,23,0,medium,"Join Atlas Systems as a entry Data Scientist working on recommendation problems in software. You will partner with cross-functional teams to ship production work using Experiment Design, Statistics, Feature Engineering."
JOB024947,COMP0053,Nimbus Advisory,2024-11-14,Data Analyst,analytics,mid,contract,hybrid,"Vancouver, BC",Canada,North America,consulting,enterprise,public,advisory,USD,93000,132000,109000,0.061,0,3,6,bachelor,1,reporting,analytics,GCP,,Statistics|SQL|Python|Looker|Pandas|GCP,6,61,8,0,high,"Nimbus Advisory is looking for a mid Data Analyst to improve reporting outcomes for customers in consulting. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Statistics, SQL, Python."
JOB024948,COMP0058,Vertex Ops,2024-12-10,LLM Engineer,genai-apps,mid,full_time,remote,"New York, NY",United States,North America,cloud,startup,seed,cloud-platform,USD,144000,190000,169000,0.085,1,2,5,bachelor,0,guardrails,llm,GCP|BigQuery,OpenAI API|vLLM|LLM Evaluation,OpenAI API|Prompt Engineering|RAG|BigQuery|Fine-Tuning|Synthetic Data|FastAPI|Python|Guardrails|LLM Evaluation,10,61,29,1,medium,"Vertex Ops is looking for a mid LLM Engineer to improve guardrails outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with OpenAI API, Prompt Engineering, RAG."
JOB024949,COMP0156,Orbit Compute,2025-02-03,Data Scientist,modeling,entry,full_time,hybrid,"Toronto, ON",Canada,North America,cloud,enterprise,public,security,USD,99000,124000,111000,0.103,0,0,3,phd,1,experimentation,ml,Azure|Databricks,,SQL|Feature Engineering|Databricks|Azure|Statistics|Pandas|Python|XGBoost|scikit-learn|Jupyter|Experiment Design,11,61,27,1,medium,"Orbit Compute is looking for a entry Data Scientist to improve experimentation outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Feature Engineering, Databricks."
JOB024950,COMP0252,Orbit Markets,2025-07-17,BI Analyst,analytics,mid,contract,remote,"Seattle, WA",United States,North America,finance,medium,series-d,asset-manager,USD,142000,181000,160000,0.115,1,2,6,bachelor,0,kpis,analytics,AWS|Snowflake,,AWS|Tableau|Power BI|Dashboarding|SQL|Stakeholder Management|Excel|Looker|Snowflake,9,92,22,1,medium,"Join Orbit Markets as a mid BI Analyst working on kpis problems in finance. You will partner with cross-functional teams to ship production work using AWS, Tableau, Power BI."
JOB024951,COMP0049,Apex Learning,2026-03-14,BI Analyst,analytics,senior,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,education,small,series-b,learning-platform,USD,95000,139000,116000,0.077,0,6,9,none,1,finance-reporting,analytics,Azure|Databricks,,Power BI|Databricks|Dashboarding|SQL|Azure|Excel|Looker|Stakeholder Management|Tableau,9,52,34,1,medium,"Apex Learning is looking for a senior BI Analyst to improve finance reporting outcomes for customers in education. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Power BI, Databricks, Dashboarding."
JOB024952,COMP0265,Beacon Insights,2024-12-02,LLM Engineer,genai-apps,mid,contract,hybrid,"San Francisco, CA",United States,North America,retail,medium,series-d,consumer,USD,140000,193000,161000,0.071,1,3,5,master,0,fine-tuning,llm,GCP|BigQuery,OpenAI API|LangChain|Pinecone,LangChain|FastAPI|BigQuery|Prompt Engineering|Transformers|LLM Evaluation|GCP|OpenAI API|RAG|Python,10,31,20,1,medium,"We are hiring a LLM Engineer to help scale Beacon Insights's fine tuning roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across LangChain, FastAPI, BigQuery."
JOB024953,COMP0080,Prism Scholar,2026-02-15,Data Engineer,data-platform,senior,full_time,remote,"New York, NY",United States,North America,education,startup,seed,learning-platform,USD,133000,190000,160000,0.082,1,6,8,master,0,governance,data-platform,Azure,,Data Modeling|Kafka|BigQuery|Spark|Snowflake|AWS|Python|SQL|dbt,9,31,32,0,medium,"Join Prism Scholar as a senior Data Engineer working on governance problems in education. You will partner with cross-functional teams to ship production work using Data Modeling, Kafka, BigQuery."
JOB024954,COMP0264,Meridian Marketplace,2024-09-26,BI Analyst,analytics,mid,contract,remote,"Berlin, Germany",Germany,Europe,retail,small,series-c,marketplace,USD,83000,106000,93000,0.092,0,2,5,master,0,self-serve-bi,analytics,GCP|BigQuery,,Looker|Dashboarding|Power BI|Tableau|Excel|SQL|Stakeholder Management|GCP,8,56,38,1,medium,"We are hiring a BI Analyst to help scale Meridian Marketplace's self serve bi roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Looker, Dashboarding, Power BI."
JOB024955,COMP0071,Cobalt Health,2024-05-08,Analytics Engineer,analytics,senior,full_time,remote,"New York, NY",United States,North America,healthcare,enterprise,public,provider,USD,199000,265000,240000,0.065,0,5,9,none,0,metrics,analytics,GCP|BigQuery,,dbt|Data Modeling|SQL|Metrics Layer|Git|GCP|Snowflake,7,27,37,1,medium,"We are hiring a Analytics Engineer to help scale Cobalt Health's metrics roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across dbt, Data Modeling, SQL."
JOB024956,COMP0032,Prism Systems,2025-06-27,Data Scientist,modeling,entry,full_time,hybrid,"London, UK",United Kingdom,Europe,software,medium,late-stage,developer-tools,USD,101000,130000,114000,0.106,0,0,2,bachelor,0,experimentation,ml,AWS|Snowflake,,Snowflake|Jupyter|SQL|scikit-learn|Experiment Design|Python,6,25,41,1,low,"Prism Systems is looking for a entry Data Scientist to improve experimentation outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Snowflake, Jupyter, SQL."
JOB024957,COMP0198,Atlas Care,2026-03-17,BI Analyst,analytics,mid,full_time,remote,"Zurich, Switzerland",Switzerland,Europe,healthcare,small,series-c,biotech,USD,119000,155000,135000,0.053,0,3,6,bachelor,0,finance-reporting,analytics,GCP|BigQuery,,GCP|Excel|SQL|BigQuery|Tableau|Power BI|Stakeholder Management,7,55,9,0,high,"We are hiring a BI Analyst to help scale Atlas Care's finance reporting roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across GCP, Excel, SQL."
JOB024958,COMP0234,Vertex Partners 234,2025-05-13,ML Engineer,ml-engineering,entry,full_time,remote,"New York, NY",United States,North America,consulting,enterprise,public,advisory,USD,131000,176000,150000,0.104,1,0,2,master,0,ranking,ml-engineering,GCP|BigQuery,,Python|Airflow|GCP|CI/CD|Docker|TensorFlow|Feature Store|PyTorch|Azure|BigQuery|AWS,11,51,32,1,medium,"Join Vertex Partners 234 as a entry ML Engineer working on ranking problems in consulting. You will partner with cross-functional teams to ship production work using Python, Airflow, GCP."
JOB024959,COMP0154,Vertex Partners 154,2025-12-28,AI Engineer,genai-apps,senior,full_time,hybrid,Singapore,Singapore,APAC,consulting,startup,seed,advisory,USD,148000,190000,169000,0.083,0,6,9,master,0,automation,llm,GCP|BigQuery,OpenAI API|vLLM|LLM Evaluation,Python|GCP|BigQuery|Vector Databases|Prompt Engineering|Docker|FastAPI|LLM Evaluation|RAG|API Design|OpenAI API,11,35,39,0,medium,"Join Vertex Partners 154 as a senior AI Engineer working on automation problems in consulting. You will partner with cross-functional teams to ship production work using Python, GCP, BigQuery."
JOB024960,COMP0164,Vector Scholar 164,2025-04-29,Data Analyst,analytics,entry,full_time,hybrid,"Toronto, ON",Canada,North America,education,large,late-stage,learning-platform,USD,60000,84000,72000,0.078,1,1,3,none,1,operations,analytics,AWS,,Excel|Pandas|AWS|SQL|Looker|Python,6,50,22,1,medium,"Vector Scholar 164 is looking for a entry Data Analyst to improve operations outcomes for customers in education. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Excel, Pandas, AWS."
JOB024961,COMP0121,Beacon Compute,2026-01-29,MLOps Engineer,ml-operations,senior,full_time,hybrid,"San Francisco, CA",United States,North America,cloud,startup,series-a,cloud-platform,USD,205000,286000,243000,0.113,0,5,9,bachelor,0,platform,mlops,Azure|Databricks,,Python|Docker|Azure|CI/CD|MLflow|GCP|Terraform|Feature Store,8,62,33,1,medium,"We are hiring a MLOps Engineer to help scale Beacon Compute's platform roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Docker, Azure."
JOB024962,COMP0246,Atlas Platform 246,2025-12-25,Research Scientist,research,mid,full_time,remote,"San Francisco, CA",United States,North America,software,startup,series-b,platform,USD,148000,211000,173000,0.116,1,2,6,phd,0,evaluation,research,AWS,OpenAI API|LangChain|Pinecone,Python|PyTorch|OpenAI API|Pinecone|Distributed Training|Transformers|AWS|Deep Learning|Statistics,9,65,40,1,medium,"Join Atlas Platform 246 as a mid Research Scientist working on evaluation problems in software. You will partner with cross-functional teams to ship production work using Python, PyTorch, OpenAI API."
JOB024963,COMP0109,Foundry Labs 109,2025-09-19,Data Analyst,analytics,senior,full_time,remote,"Berlin, Germany",Germany,Europe,software,startup,seed,developer-tools,USD,122000,167000,138000,0.089,0,6,8,master,0,operations,analytics,Azure,,Python|Excel|A/B Testing|SQL|Tableau|Looker|Azure,7,64,25,1,medium,"Foundry Labs 109 is looking for a senior Data Analyst to improve operations outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, Excel, A/B Testing."
JOB024964,COMP0149,Nimbus Advisory 149,2025-08-27,Data Scientist,modeling,senior,full_time,remote,"Boston, MA",United States,North America,consulting,medium,series-d,services,USD,155000,211000,182000,0.106,0,5,8,master,0,experimentation,ml,GCP,,Python|SQL|Jupyter|A/B Testing|Experiment Design|GCP|Pandas,7,51,35,0,medium,"Nimbus Advisory 149 is looking for a senior Data Scientist to improve experimentation outcomes for customers in consulting. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, SQL, Jupyter."
JOB024965,COMP0251,Pioneer Automation 251,2025-05-27,BI Analyst,analytics,mid,full_time,remote,"New York, NY",United States,North America,manufacturing,small,series-b,industrial,USD,119000,158000,139000,0.065,0,2,6,none,0,ops,analytics,Azure,,Power BI|SQL|Excel|Dashboarding|Looker|Azure|Stakeholder Management,7,34,16,1,high,"Pioneer Automation 251 is looking for a mid BI Analyst to improve ops outcomes for customers in manufacturing. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Power BI, SQL, Excel."
JOB024966,COMP0111,Summit Compute,2026-03-28,MLOps Engineer,ml-operations,entry,contract,onsite,"Dublin, Ireland",Ireland,Europe,cloud,large,subsidiary,security,USD,97000,128000,114000,0.095,0,0,2,master,0,platform,mlops,GCP,,GCP|Python|MLflow|CI/CD|Feature Store|AWS|Docker,7,37,34,0,medium,"Join Summit Compute as a entry MLOps Engineer working on platform problems in cloud. You will partner with cross-functional teams to ship production work using GCP, Python, MLflow."
JOB024967,COMP0107,Pioneer GovTech 107,2025-06-25,Data Analyst,analytics,mid,contract,onsite,"London, UK",United Kingdom,Europe,public-sector,large,public,research-consortium,USD,94000,119000,107000,0.061,0,3,6,none,1,dashboards,analytics,Azure,,SQL|Excel|Azure|Looker|A/B Testing|Tableau|Python|Statistics,8,42,25,1,medium,"Join Pioneer GovTech 107 as a mid Data Analyst working on dashboards problems in public-sector. You will partner with cross-functional teams to ship production work using SQL, Excel, Azure."
JOB024968,COMP0212,Vector Systems 212,2025-01-11,ML Engineer,ml-engineering,senior,full_time,hybrid,"Toronto, ON",Canada,North America,software,small,series-a,product,USD,150000,200000,168000,0.103,1,5,8,master,0,training-platforms,ml-engineering,GCP|BigQuery,,BigQuery|Airflow|PyTorch|Spark|Feature Store|TensorFlow|Azure|Python|GCP|MLflow|Docker,11,37,30,0,medium,"Vector Systems 212 is looking for a senior ML Engineer to improve training platforms outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with BigQuery, Airflow, PyTorch."
JOB024969,COMP0036,Vector Scholar,2026-01-30,Applied Scientist,modeling,mid,full_time,onsite,"Sydney, Australia",Australia,APAC,education,startup,series-b,edtech,USD,100000,134000,113000,0.093,1,2,5,phd,0,ranking,ml,Azure,,Python|PyTorch|SQL|Azure|Experiment Design|XGBoost|scikit-learn|Statistics,8,46,33,1,medium,"Join Vector Scholar as a mid Applied Scientist working on ranking problems in education. You will partner with cross-functional teams to ship production work using Python, PyTorch, SQL."
JOB024970,COMP0130,Northstar Public Data,2025-09-25,Data Scientist,modeling,entry,full_time,remote,"Austin, TX",United States,North America,public-sector,small,series-a,public-sector,USD,74000,103000,88000,0.116,1,1,3,master,0,recommendation,ml,AWS|Snowflake,,Python|SQL|A/B Testing|AWS|Feature Engineering|Jupyter|Snowflake|Pandas,8,35,31,1,medium,"We are hiring a Data Scientist to help scale Northstar Public Data's recommendation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, SQL, A/B Testing."
JOB024971,COMP0212,Vector Systems 212,2025-06-26,Analytics Engineer,analytics,senior,full_time,onsite,"Toronto, ON",Canada,North America,software,small,series-a,product,USD,134000,187000,157000,0.088,0,5,8,none,0,self-serve-bi,analytics,AWS,,dbt|AWS|Git|Data Modeling|Looker|Python|Metrics Layer|SQL,8,46,25,1,medium,"Join Vector Systems 212 as a senior Analytics Engineer working on self serve bi problems in software. You will partner with cross-functional teams to ship production work using dbt, AWS, Git."
JOB024972,COMP0172,Orbit Solutions 172,2025-09-05,Data Scientist,modeling,mid,full_time,hybrid,"San Francisco, CA",United States,North America,consulting,large,subsidiary,services,USD,150000,220000,182000,0.103,0,3,6,bachelor,0,experimentation,ml,AWS,,Feature Engineering|SQL|Pandas|Statistics|XGBoost|Jupyter|Python|AWS|Experiment Design,9,48,16,1,high,"Join Orbit Solutions 172 as a mid Data Scientist working on experimentation problems in consulting. You will partner with cross-functional teams to ship production work using Feature Engineering, SQL, Pandas."
JOB024973,COMP0110,Helix Investments,2025-01-01,AI Product Manager,product,senior,full_time,remote,"New York, NY",United States,North America,finance,large,late-stage,asset-manager,USD,246000,313000,277000,0.154,0,6,8,bachelor,0,copilots,product,GCP,,User Research|Product Strategy|Experiment Design|GCP|Prompt Engineering|Stakeholder Management|Roadmapping|SQL,8,31,36,0,medium,"We are hiring a AI Product Manager to help scale Helix Investments's copilots roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across User Research, Product Strategy, Experiment Design."
JOB024974,COMP0234,Vertex Partners 234,2025-03-31,Analytics Engineer,analytics,mid,full_time,hybrid,"New York, NY",United States,North America,consulting,enterprise,public,advisory,USD,161000,219000,182000,0.085,0,3,6,master,0,self-serve-bi,analytics,GCP|BigQuery,,SQL|dbt|Looker|BigQuery|Git|Python|GCP|Snowflake|Data Modeling,9,33,22,1,medium,"Join Vertex Partners 234 as a mid Analytics Engineer working on self serve bi problems in consulting. You will partner with cross-functional teams to ship production work using SQL, dbt, Looker."
JOB024975,COMP0118,Atlas Ops 118,2024-08-20,Analytics Engineer,analytics,senior,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,cloud,medium,late-stage,security,USD,139000,188000,165000,0.09,0,6,9,none,0,metrics,analytics,Azure|Databricks,,dbt|Data Modeling|BigQuery|Looker|SQL|Metrics Layer|Snowflake|Python,8,59,32,1,medium,"Join Atlas Ops 118 as a senior Analytics Engineer working on metrics problems in cloud. You will partner with cross-functional teams to ship production work using dbt, Data Modeling, BigQuery."
JOB024976,COMP0163,Signal Care,2026-01-19,Data Analyst,analytics,senior,contract,hybrid,Singapore,Singapore,APAC,healthcare,small,series-b,biotech,USD,120000,159000,141000,0.073,0,5,8,none,0,operations,analytics,AWS|Snowflake,,AWS|Python|A/B Testing|Snowflake|Pandas|Tableau|SQL|Excel|Statistics,9,20,40,1,medium,"Signal Care is looking for a senior Data Analyst to improve operations outcomes for customers in healthcare. You will own high-impact projects spanning experimentation, delivery, and operational excellence with AWS, Python, A/B Testing."
JOB024977,COMP0076,Orbit Capital,2025-09-22,Data Analyst,analytics,senior,full_time,hybrid,"Toronto, ON",Canada,North America,finance,startup,series-a,fintech,USD,114000,157000,132000,0.109,1,5,9,none,0,insights,analytics,AWS|Snowflake,,Snowflake|Pandas|AWS|SQL|Python|Tableau|A/B Testing|Excel|Looker,9,61,19,1,medium,"We are hiring a Data Analyst to help scale Orbit Capital's insights roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Snowflake, Pandas, AWS."
JOB024978,COMP0026,Vertex Media,2025-12-22,Data Engineer,data-platform,entry,full_time,remote,"London, UK",United Kingdom,Europe,media,small,series-c,adtech,USD,75000,106000,88000,0.089,1,1,3,bachelor,1,batch-pipelines,data-platform,Azure,,Snowflake|Kafka|Data Modeling|Python|Databricks|GCP|SQL|dbt|Airflow,9,43,23,1,medium,"Join Vertex Media as a entry Data Engineer working on batch pipelines problems in media. You will partner with cross-functional teams to ship production work using Snowflake, Kafka, Data Modeling."
JOB024979,COMP0139,Pioneer GovTech 139,2024-12-02,Applied Scientist,modeling,mid,full_time,onsite,"Seattle, WA",United States,North America,public-sector,small,series-c,research-consortium,USD,111000,160000,133000,0.092,1,3,5,phd,0,nlp,ml,GCP,,PyTorch|GCP|scikit-learn|Experiment Design|Feature Engineering|Statistics|Python|SQL|Causal Inference,9,30,22,0,medium,"Pioneer GovTech 139 is looking for a mid Applied Scientist to improve nlp outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with PyTorch, GCP, scikit-learn."
JOB024980,COMP0209,Apex AI 209,2026-03-10,LLM Engineer,genai-apps,entry,full_time,onsite,"Seattle, WA",United States,North America,software,medium,late-stage,developer-tools,USD,118000,167000,138000,0.073,0,0,3,bachelor,0,fine-tuning,llm,Azure|Databricks,Anthropic API|DSPy|pgvector,Synthetic Data|DSPy|Prompt Engineering|FastAPI|Transformers|Python|Azure,7,29,32,1,medium,"Apex AI 209 is looking for a entry LLM Engineer to improve fine tuning outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Synthetic Data, DSPy, Prompt Engineering."
JOB024981,COMP0020,Vector Policy,2025-01-17,Data Engineer,data-platform,staff,full_time,hybrid,"Austin, TX",United States,North America,public-sector,medium,series-c,public-sector,USD,158000,212000,177000,0.095,0,9,11,master,0,governance,data-platform,AWS,,Data Modeling|GCP|Python|Spark|SQL|Azure|Kafka|Databricks,8,40,44,1,low,"Vector Policy is looking for a staff Data Engineer to improve governance outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Data Modeling, GCP, Python."
JOB024982,COMP0097,Apex Markets,2025-01-01,LLM Engineer,genai-apps,mid,full_time,hybrid,"London, UK",United Kingdom,Europe,finance,startup,seed,asset-manager,USD,136000,195000,162000,0.112,0,2,6,bachelor,0,evaluation,llm,Azure|Databricks,OpenAI API|vLLM|LLM Evaluation,Python|Prompt Engineering|Guardrails|vLLM|Synthetic Data|Azure|Transformers|Fine-Tuning|FastAPI,9,53,9,0,high,"Apex Markets is looking for a mid LLM Engineer to improve evaluation outcomes for customers in finance. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, Prompt Engineering, Guardrails."
JOB024983,COMP0099,Signal Clinical,2026-03-28,MLOps Engineer,ml-operations,staff,contract,hybrid,"Hyderabad, India",India,APAC,healthcare,small,series-c,biotech,USD,80000,111000,94000,0.113,1,8,11,bachelor,0,deployment,mlops,AWS,,Feature Store|Model Monitoring|Docker|GCP|Kubernetes|Python|CI/CD,7,53,35,1,medium,"We are hiring a MLOps Engineer to help scale Signal Clinical's deployment roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Feature Store, Model Monitoring, Docker."
JOB024984,COMP0167,Cobalt AI,2025-09-05,Analytics Engineer,analytics,mid,full_time,remote,"Bangalore, India",India,APAC,software,enterprise,subsidiary,platform,USD,66000,90000,80000,0.083,0,3,5,master,0,experimentation,analytics,AWS,,SQL|dbt|AWS|Looker|BigQuery|Metrics Layer|Snowflake|Data Modeling|Python|Git,10,50,23,0,medium,"We are hiring a Analytics Engineer to help scale Cobalt AI's experimentation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across SQL, dbt, AWS."
JOB024985,COMP0243,Signal Academy 243,2026-02-13,Data Analyst,analytics,staff,full_time,hybrid,"Boston, MA",United States,North America,education,startup,series-b,edtech,USD,136000,177000,160000,0.093,0,9,11,bachelor,0,dashboards,analytics,GCP|BigQuery,,Looker|Pandas|Statistics|SQL|Python|A/B Testing|GCP|Tableau,8,35,45,1,low,"Join Signal Academy 243 as a staff Data Analyst working on dashboards problems in education. You will partner with cross-functional teams to ship production work using Looker, Pandas, Statistics."
